"iteration","source_iteration","source_fit","tissue","pi_add","pi_rec","pi_dom","pip_add","pip_rec","pip_dom","pip_total","n_fits","n_active_fits","n_nonconverged","prior_status","update_method","alpha_add","alpha_rec","alpha_dom","alpha_total","n_components","n_active_components","n_zero_variance_components","mstep_q_gain","source_elbo_sum","n_source_elbo","max_abs_prior_change","n_source_files","n_source_gene_errors","n_source_tissue_errors","created_at"
4,3,"weighted_fit_mix","Liver",0.80897343424601,0.0181965978157975,0.172829967938192,1070.27174525037,24.0740988821887,228.654047023202,1322.99989115576,17490,1305,0,"estimated","susie_active_component_alpha_v2",1070.27185350747,24.0740989103002,228.654047582229,1323,174900,1323,173577,6.12383279209143,-3397641.61804999,17490,0.0391297247489882,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Lung",0.848711104511087,0.00791788818058543,0.143371007308327,2270.28105482676,21.1803436652633,383.516466510415,2674.97786500244,17557,2500,0,"estimated","susie_active_component_alpha_v2",2270.30220456716,21.180350883066,383.517444549776,2675,175570,2675,172895,18.1488871746983,-7900779.1311587,17557,0.0415819484713091,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Muscle",0.883355790325326,0.00720728941848666,0.109436920256187,3212.74763984654,26.2129059558465,398.021634097528,3636.98217989991,17565,3307,0,"estimated","susie_active_component_alpha_v2",3212.76500941321,26.212911615036,398.022078971753,3637,175650,3637,172013,26.7130169463703,-11597490.5157519,17565,0.0408425799300182,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Nerve",0.894574972735672,0.00525860384313472,0.100166423421193,4021.06250178843,23.6373956556481,450.246789444919,4494.94668688899,17570,4092,0,"estimated","susie_active_component_alpha_v2",4021.11450244684,23.6374242748905,450.248073278264,4495,175700,4495,171205,31.4232651611535,-8628971.00552728,17570,0.038697042227285,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Ovary",0.81100493976031,0.0414357139933722,0.147559346246318,834.524001974891,42.6373496414456,151.838563191764,1028.9999148081,17484,1023,0,"estimated","susie_active_component_alpha_v2",834.524083013358,42.63734969918,151.838567287462,1029,174840,1029,173811,4.40891161374566,-2523890.30508163,17484,0.0373032410772905,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Pancreas",0.862426279317878,0.01254901338684,0.125024707295283,1698.97440249645,24.7215499292873,246.298495265159,1969.9944476909,17504,1895,0,"estimated","susie_active_component_alpha_v2",1698.97977025622,24.7215563720748,246.298673371707,1970,175040,1970,173070,16.7798138120488,-4378817.6181764,17504,0.0465123298657946,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Pituitary",0.860803526747978,0.00445803745833662,0.134738435793686,1873.96103793486,9.70514158005907,293.324872568326,2176.99105208325,17540,2082,0,"estimated","susie_active_component_alpha_v2",1873.96927773035,9.70514754679884,293.325574722855,2177,175400,2177,173223,14.7935351549194,-4910401.33813237,17540,0.0412363190037736,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Prostate",0.833141284655921,0.0288550342478991,0.13800368109618,1082.2466338738,37.482676186628,179.266529849469,1298.99583990989,17517,1272,0,"estimated","susie_active_component_alpha_v2",1082.25052876804,37.4826894880209,179.266781743937,1299,175170,1299,173871,7.09818014018936,-3432315.5626085,17517,0.0413026197612933,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Salivary Gland",0.805320062284727,0.00967632638568437,0.185003611329589,818.202800034768,9.83114022686505,187.963457659209,1015.99739792084,17533,997,0,"estimated","susie_active_component_alpha_v2",818.205183281282,9.83114760785531,187.963669110862,1016,175330,1016,174314,4.57420969662155,-2709579.37531962,17533,0.0371220028751582,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Skin",0.840525130863762,0.0133274900103988,0.146147379125839,2867.85365073902,45.4733531050192,498.654043125699,3411.98104696974,17578,3153,0,"estimated","susie_active_component_alpha_v2",2867.87174650716,45.4733959154807,498.654857577363,3412,175780,3412,172368,26.4386784529952,-12773816.9488449,17578,0.0459497313018322,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Small Intestine",0.797606284174564,0.0225773008559061,0.17981641496953,692.316689976513,19.5970933561783,156.080091510841,867.993874843532,17518,857,0,"estimated","susie_active_component_alpha_v2",692.322254663521,19.5970971429265,156.080648193552,868,175180,868,174312,4.14248080564693,-2811253.98041247,17518,0.0399990312551048,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Spleen",0.869154022074748,0.0122017827679362,0.118644195157315,1902.57440168917,26.7097010209187,259.712042869363,2188.99614557945,17550,2116,0,"estimated","susie_active_component_alpha_v2",1902.57815432162,26.7097024790124,259.712143199363,2189,175500,2189,173311,14.7159687503008,-3558779.56740755,17550,0.0410606454785654,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Stomach",0.822279309714601,0.0193250046961665,0.158395685589232,1183.25697850625,27.8086782394722,227.931257627423,1438.99691437314,17521,1396,0,"estimated","susie_active_component_alpha_v2",1183.25992667931,27.8086817577836,227.931391562905,1439,175210,1439,173771,9.20353610924224,-4614860.10194903,17521,0.0442946921987963,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Testis",0.892084343245838,0.00808411198363624,0.0998315447705258,2605.77354280403,23.6057108227071,291.608271504653,2920.98752513139,17582,2780,0,"estimated","susie_active_component_alpha_v2",2605.7856485681,23.6057144355031,291.608636996394,2920.99999999999,175820,2921,172899,21.2994720410218,-5180570.91348697,17582,0.0405638034697272,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Thyroid",0.910134327574606,0.00501515939750664,0.0848505130278872,4059.16420516811,22.367608952876,378.432600391126,4459.96441451211,17568,4026,0,"estimated","susie_active_component_alpha_v2",4059.19910098275,22.3676109128796,378.433288104377,4460.00000000001,175680,4460,171220,31.515705814496,-9512693.64832,17568,0.0364733879948762,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Uterus",0.773319313279427,0.0298177529911433,0.19686293372943,531.269568997725,20.4847949619567,135.244784554587,686.999148514268,17440,679,0,"estimated","susie_active_component_alpha_v2",531.270368222966,20.4847963049155,135.244835472118,687,174400,687,173713,2.09720855195718,-1855075.1800737,17440,0.0336687006044807,18468,851,0,"2026-09-15 07:06:36 UTC"
4,3,"weighted_fit_mix","Vagina",0.775256202587102,0.0600104383994421,0.164733359013456,415.536358621085,32.1655936124369,88.2970391972844,535.998991430806,17496,532,0,"estimated","susie_active_component_alpha_v2",415.537324586687,32.1655949821009,88.2970804312124,536,174960,536,174424,1.95166060122898,-1985225.23090462,17496,0.035141110743827,18468,851,0,"2026-09-15 07:06:36 UTC"
